Ticker,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
ADP,,0.1828538328620799,-0.060750015189147244,-0.3268209683090949,0.023511885008665967,0.13456361260783,0.05028871974040672,0.09116652238282397,0.02229196049607096,-0.09057654001885762,0.1269159210086288,0.11651010917159654,0.20142444993610553,0.08537401864394023,0.45583220538093827,0.20349277967499235,0.04100686091294525,0.2429014158140228,0.16541148514822557,0.14254836113564218,0.32707696872293,0.05856743619016136,0.42601521974407075,-0.01286941433641875,-0.0024910275030847195,0.2841003525674086,-0.10179568503395886,0.07155956712465339
ADSK,,-0.19583913029221356,0.3949908234635353,-0.22504896137167008,0.7304984258559317,2.0961574839485824,0.13233597871598546,-0.057974426873942275,0.2298566348863218,-0.605104495953592,0.29312978833088943,0.503345178761579,-0.2060209602631382,0.16551264632517815,0.4234795436175849,0.19356124279684028,0.01448549637016261,0.21467260406272448,0.4164301959901817,0.22684344523451427,0.4264832115948287,0.6643409198938555,-0.07909214051918667,-0.3354315818673992,0.30293788242917774,0.21393959467195756,0.0014886572740906434,-0.158541962725276
AEE,,0.517576854559723,-0.029503945526282327,0.04372465482406174,0.1743680750073393,0.15108937935453182,0.07163881156656093,0.10110958324644148,0.0595258562962242,-0.3454634308478295,-0.10462509047245339,0.06865636066277081,0.23888864479913585,-0.02480685830230689,0.23320222273909064,0.327498959703731,-0.02330339789322644,0.25679354438725843,0.1592784990800602,0.13993207293694954,0.2081529947549694,0.04256569406897315,0.17093259871728295,0.025423130047659948,-0.16065041048207207,0.27466160141892515,0.15311788347557265,0.10506454102434781
AEP,,0.5485126611858651,-0.01289744562631956,-0.3279347881807976,0.19241537978390855,0.17526129154505665,0.12317538353878765,0.19601659968060958,0.13045397109628354,-0.2545022587007698,0.10371129508709909,0.08593493292026522,0.20717147096217148,0.08208840771637083,0.14179196578674436,0.35047458050490277,-0.003766969415692656,0.1192481709027331,0.20950874154017218,0.05384315288288288,0.30519460663276043,-0.09010065347306728,0.10680970128413025,0.10380363048128327,-0.10976263739599612,0.18181260754232387,0.2938147277590626,0.10696771662693472
AES,,0.4816054659626148,-0.7047404477433861,-0.8152905320248858,2.125827013952703,0.44809410114853465,0.15800960768148675,0.3922933029196338,-0.029492192505702897,-0.6147731596806217,0.6152917909479361,-0.08489871952850714,-0.02791452847616971,-0.09281145601511775,0.37347758285378263,-0.0374412886737272,-0.28204897262570283,0.2638606157243948,-0.026894014005946376,0.3902060302841901,0.4215950067484562,0.22147198515027267,0.059455689627879726,0.21688012166204373,-0.30875841053450825,-0.3039355270012746,0.18265031797665077,0.06479445683158125
AFL,,0.5395052555284827,-0.31487243396381615,0.23608666238614107,0.21226346023316833,0.11197086932785028,0.17717644701037427,0.0029475409909911487,0.3823808238357811,-0.2551300981813929,0.044336971761736566,0.24907631016421816,-0.21293996425270467,0.2637745295915792,0.28904003535759526,-0.06255537080085105,0.005361179194317556,0.19100507711876702,0.2902256344017893,0.0620284580274284,0.1855086207532819,-0.13599903147308634,0.345487528962924,0.26411104900036264,0.17363042849497412,0.2808479381113902,0.089445972833887,0.1419312740201102
AIG,,0.3698445223830229,-0.19287532687834474,-0.2693682704114154,0.15033492799694326,-0.005087504466071646,0.048242224713896276,0.060512798797654366,-0.17712292692693088,-0.9725259932055873,-0.04522316049446018,0.9219479397382535,-0.5145890540552359,0.5215516123829818,0.4520428938612462,0.10738904665040061,0.12149451548964096,0.07765684954098506,-0.06864375841571302,-0.3209221373193154,0.3358081778899187,-0.23083294912656804,0.5392008950246501,0.13765018566680776,0.09789522158696728,0.0975155742774283,0.2002789484631442,-0.0675476838892578
AIZ,,,,,,,0.43554949530879816,0.2801904694896,0.22056660916449133,-0.544637652502517,0.00497082104668034,0.3310379783478703,0.08619686180429853,-0.13559262477418232,0.9485113294573022,0.04776465062880075,0.19941345306279623,0.1819295840476498,0.1098307144910804,-0.09179450626042185,0.4978179394139235,0.060948345650641,0.16455687790071094,-0.18337656378369016,0.3751557713482696,0.2854647408359072,0.14693781842055786,0.21122652276759135
AJG,,1.007195468441516,0.10326269870826899,-0.13118369087221848,0.13453424316926554,0.03223404034558208,-0.012322558596149502,-0.00017810037126297917,-0.14386213910295842,0.12667040478630787,-0.07792552468018288,0.3559577908339957,0.2025747593050098,0.07643635257136538,0.3996032187313794,0.03470198650815903,-0.10138832735683134,0.3110183115419374,0.2504047967201146,0.19186211173998924,0.3178506160366117,0.3212377339666912,0.39017014729691657,0.12437991224061395,0.2051114204705058,0.27344286320497124,-0.08030391175600615,-0.03509793812964801
AKAM,,-0.9357115604731019,-0.7179821931289989,-0.7087542083487763,5.219653242919864,0.21096649217499608,0.5295472535386772,1.6653285558700972,-0.34864459394119496,-0.5638728087264402,0.6792577797450954,0.8567481828627963,-0.3139213750747434,0.267348246420944,0.1532632725776042,0.33446372779200173,-0.16407239781718852,0.2669579888261191,-0.024595071717795736,-0.06088559392266657,0.41421078362673036,0.21544340358977254,0.11477286691055433,-0.27973340402995517,0.40391452182341614,-0.19180394795869693,-0.08782019228307292,0.26693410791435346
